sub_region_2,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
Ealing,-11.714285714285714,4.857142857142857,75.14285714285714,-37.285714285714285,-29.857142857142858,7.571428571428571
Ealing,-11.857142857142858,5.285714285714286,73.71428571428571,-37.0,-29.857142857142858,7.857142857142857
Ealing,-11.714285714285714,5.428571428571429,72.14285714285714,-36.42857142857143,-29.857142857142858,8.0
Ealing,-12.0,5.285714285714286,70.57142857142857,-36.42857142857143,-30.0,8.142857142857142
Ealing,-12.0,5.142857142857143,67.42857142857143,-36.42857142857143,-30.0,8.142857142857142
Ealing,-11.857142857142858,5.142857142857143,67.71428571428571,-36.42857142857143,-29.714285714285715,8.142857142857142
Ealing,-11.571428571428571,5.714285714285714,69.28571428571429,-35.714285714285715,-29.285714285714285,7.857142857142857
Ealing,-12.285714285714286,4.0,63.142857142857146,-35.57142857142857,-29.857142857142858,8.0
Ealing,-11.0,5.285714285714286,73.14285714285714,-35.42857142857143,-30.0,7.857142857142857
Ealing,-10.714285714285714,5.571428571428571,78.42857142857143,-35.42857142857143,-30.142857142857142,7.857142857142857
Ealing,-10.428571428571429,5.714285714285714,78.0,-35.57142857142857,-30.285714285714285,7.714285714285714
Ealing,-10.0,6.571428571428571,83.71428571428571,-35.57142857142857,-30.428571428571427,7.571428571428571
Ealing,-10.142857142857142,6.714285714285714,90.0,-35.0,-30.714285714285715,7.285714285714286
Ealing,-11.0,6.428571428571429,93.85714285714286,-35.714285714285715,-31.0,7.142857142857143
Ealing,-9.285714285714286,9.0,104.42857142857143,-35.857142857142854,-31.0,7.0
Ealing,-9.285714285714286,8.857142857142858,111.71428571428571,-36.142857142857146,-31.428571428571427,6.857142857142857
Ealing,-9.428571428571429,8.857142857142858,112.42857142857143,-36.714285714285715,-32.0,6.857142857142857
Ealing,-9.142857142857142,9.0,116.71428571428571,-36.857142857142854,-32.57142857142857,6.857142857142857
Ealing,-9.142857142857142,8.0,113.42857142857143,-37.285714285714285,-33.42857142857143,7.0
Ealing,-9.285714285714286,7.0,105.57142857142857,-38.285714285714285,-33.57142857142857,7.142857142857143
Ealing,-9.428571428571429,5.571428571428571,94.85714285714286,-39.142857142857146,-33.857142857142854,7.571428571428571
Ealing,-9.571428571428571,4.571428571428571,95.28571428571429,-39.42857142857143,-34.57142857142857,7.571428571428571
Ealing,-9.714285714285714,3.5714285714285716,84.71428571428571,-39.57142857142857,-35.142857142857146,7.857142857142857
Ealing,-10.285714285714286,1.8571428571428572,74.42857142857143,-39.857142857142854,-35.714285714285715,8.142857142857142
Ealing,-10.0,1.0,72.57142857142857,-39.857142857142854,-36.285714285714285,8.142857142857142
Ealing,-11.0,-0.14285714285714285,60.0,-40.142857142857146,-36.714285714285715,8.428571428571429
Ealing,-10.857142857142858,-0.2857142857142857,58.57142857142857,-40.142857142857146,-36.857142857142854,8.285714285714286
Ealing,-10.285714285714286,0.14285714285714285,63.714285714285715,-39.857142857142854,-37.0,8.0
Ealing,-10.571428571428571,-0.14285714285714285,60.142857142857146,-40.142857142857146,-37.285714285714285,8.0
Ealing,-10.428571428571429,-0.2857142857142857,60.857142857142854,-40.42857142857143,-37.57142857142857,7.857142857142857
Ealing,-9.714285714285714,0.2857142857142857,69.57142857142857,-40.0,-37.714285714285715,7.571428571428571
Ealing,-10.714285714285714,-0.42857142857142855,59.714285714285715,-40.42857142857143,-38.0,7.714285714285714
Ealing,-10.714285714285714,-0.14285714285714285,62.714285714285715,-40.57142857142857,-38.142857142857146,7.714285714285714
Ealing,-11.285714285714286,-0.7142857142857143,59.285714285714285,-40.857142857142854,-38.42857142857143,8.0
Ealing,-11.571428571428571,-0.8571428571428571,54.57142857142857,-40.714285714285715,-38.285714285714285,8.142857142857142
Ealing,-12.571428571428571,-2.0,45.857142857142854,-40.857142857142854,-38.285714285714285,8.285714285714286
Ealing,-12.285714285714286,-1.8571428571428572,48.57142857142857,-40.57142857142857,-38.285714285714285,8.285714285714286
Ealing,-12.142857142857142,-1.8571428571428572,49.42857142857143,-40.714285714285715,-38.285714285714285,8.285714285714286
Ealing,-11.428571428571429,-1.7142857142857142,52.714285714285715,-40.57142857142857,-38.142857142857146,8.142857142857142
Ealing,-10.714285714285714,-1.7142857142857142,56.42857142857143,-40.42857142857143,-38.142857142857146,7.857142857142857
Ealing,-10.285714285714286,-1.7142857142857142,62.0,-39.57142857142857,-37.857142857142854,7.428571428571429
Ealing,-10.0,-1.7142857142857142,66.28571428571429,-38.714285714285715,-37.57142857142857,7.142857142857143
Ealing,-8.857142857142858,-1.1428571428571428,72.28571428571429,-38.42857142857143,-37.714285714285715,7.0
Ealing,-9.285714285714286,-1.7142857142857142,65.57142857142857,-38.57142857142857,-37.714285714285715,7.142857142857143
Ealing,-9.285714285714286,-1.8571428571428572,61.142857142857146,-38.57142857142857,-37.42857142857143,7.142857142857143
Ealing,-9.285714285714286,-1.8571428571428572,64.28571428571429,-38.42857142857143,-37.285714285714285,7.142857142857143
Ealing,-9.428571428571429,-1.8571428571428572,64.57142857142857,-38.57142857142857,-37.142857142857146,7.142857142857143
Ealing,-10.0,-1.8571428571428572,61.57142857142857,-39.142857142857146,-37.42857142857143,7.285714285714286
Ealing,-9.857142857142858,-2.142857142857143,61.857142857142854,-39.714285714285715,-37.42857142857143,7.285714285714286
Ealing,-10.0,-2.142857142857143,65.0,-40.0,-37.0,7.285714285714286
Ealing,-9.571428571428571,-2.0,72.14285714285714,-39.857142857142854,-36.714285714285715,7.0
Ealing,-9.285714285714286,-1.8571428571428572,75.71428571428571,-39.714285714285715,-36.857142857142854,7.0
Ealing,-9.428571428571429,-2.0,73.71428571428571,-39.714285714285715,-36.857142857142854,7.0
Ealing,-9.142857142857142,-1.8571428571428572,74.28571428571429,-39.285714285714285,-36.857142857142854,6.857142857142857
Ealing,-9.0,-1.7142857142857142,74.42857142857143,-38.714285714285715,-36.714285714285715,6.714285714285714
Ealing,-8.857142857142858,-1.5714285714285714,74.57142857142857,-37.857142857142854,-37.0,6.428571428571429
Ealing,-8.857142857142858,-2.857142857142857,72.57142857142857,-39.42857142857143,-40.57142857142857,7.0
Ealing,-8.857142857142858,-2.142857142857143,66.85714285714286,-39.42857142857143,-40.57142857142857,7.142857142857143
Ealing,-9.142857142857142,-1.7142857142857142,61.42857142857143,-39.142857142857146,-40.142857142857146,7.142857142857143
Ealing,-9.0,-0.7142857142857143,63.714285714285715,-39.0,-39.42857142857143,7.142857142857143
Ealing,-8.714285714285714,-0.14285714285714285,65.0,-38.57142857142857,-38.57142857142857,7.285714285714286
Ealing,-7.857142857142857,0.8571428571428571,69.0,-38.0,-38.0,7.571428571428571
Ealing,-6.714285714285714,2.142857142857143,75.71428571428571,-37.42857142857143,-37.714285714285715,8.0
Ealing,-6.571428571428571,4.714285714285714,81.28571428571429,-34.57142857142857,-33.285714285714285,7.142857142857143
Ealing,-6.857142857142857,5.142857142857143,87.42857142857143,-33.42857142857143,-32.285714285714285,6.714285714285714
Ealing,-7.0,5.571428571428571,92.71428571428571,-32.714285714285715,-31.571428571428573,6.428571428571429
Ealing,-7.285714285714286,5.571428571428571,88.57142857142857,-32.0,-31.142857142857142,6.285714285714286
Ealing,-7.714285714285714,5.428571428571429,85.71428571428571,-31.857142857142858,-30.857142857142858,6.142857142857143
Ealing,-7.285714285714286,5.285714285714286,86.71428571428571,-31.142857142857142,-31.0,6.0
Ealing,-7.571428571428571,5.285714285714286,82.57142857142857,-31.428571428571427,-31.142857142857142,6.142857142857143
Ealing,-7.571428571428571,4.857142857142857,76.42857142857143,-31.428571428571427,-30.857142857142858,6.142857142857143
Ealing,-8.714285714285714,3.5714285714285716,64.42857142857143,-31.428571428571427,-31.0,6.428571428571429
Ealing,-8.428571428571429,3.857142857142857,60.857142857142854,-31.285714285714285,-31.0,6.428571428571429
Ealing,-8.0,3.857142857142857,65.42857142857143,-31.0,-31.285714285714285,6.142857142857143
Ealing,-7.285714285714286,4.142857142857143,68.28571428571429,-30.714285714285715,-31.428571428571427,6.0
Ealing,-7.142857142857143,4.285714285714286,69.0,-31.714285714285715,-31.714285714285715,5.857142857142857
Ealing,-8.0,3.5714285714285716,62.57142857142857,-32.857142857142854,-32.142857142857146,5.857142857142857
Ealing,-8.142857142857142,3.5714285714285716,62.57142857142857,-32.57142857142857,-32.42857142857143,5.857142857142857
Ealing,-6.857142857142857,4.714285714285714,71.42857142857143,-32.285714285714285,-32.142857142857146,5.571428571428571
Ealing,-7.285714285714286,4.142857142857143,72.71428571428571,-31.857142857142858,-31.857142857142858,5.428571428571429
Ealing,-7.571428571428571,4.142857142857143,70.14285714285714,-31.714285714285715,-31.285714285714285,5.428571428571429
Ealing,-7.857142857142857,4.571428571428571,71.28571428571429,-31.428571428571427,-30.857142857142858,5.285714285714286
Ealing,-8.428571428571429,5.0,72.28571428571429,-30.0,-30.714285714285715,5.428571428571429
Ealing,-8.0,5.857142857142857,83.85714285714286,-28.571428571428573,-30.142857142857142,5.428571428571429
Ealing,-8.571428571428571,6.0,82.57142857142857,-28.142857142857142,-30.0,5.571428571428571
Ealing,-9.571428571428571,5.571428571428571,76.57142857142857,-27.857142857142858,-30.0,5.714285714285714
Ealing,-10.0,5.428571428571429,71.0,-28.142857142857142,-30.142857142857142,5.857142857142857
Ealing,-10.714285714285714,4.857142857142857,65.14285714285714,-28.285714285714285,-30.285714285714285,6.0
Ealing,-11.142857142857142,4.0,59.285714285714285,-28.428571428571427,-30.571428571428573,6.285714285714286
Ealing,-12.285714285714286,2.0,45.285714285714285,-30.428571428571427,-30.571428571428573,6.714285714285714
Ealing,-11.857142857142858,2.142857142857143,35.142857142857146,-31.285714285714285,-30.714285714285715,6.714285714285714
Ealing,-11.571428571428571,1.5714285714285714,30.428571428571427,-31.714285714285715,-30.571428571428573,6.571428571428571
Ealing,-11.0,1.4285714285714286,27.428571428571427,-32.285714285714285,-30.571428571428573,6.571428571428571
Ealing,-10.142857142857142,1.2857142857142858,29.285714285714285,-32.714285714285715,-30.428571428571427,6.571428571428571
Ealing,-9.714285714285714,0.8571428571428571,29.571428571428573,-32.57142857142857,-30.285714285714285,6.571428571428571
Ealing,-9.285714285714286,0.8571428571428571,29.285714285714285,-32.57142857142857,-30.142857142857142,6.428571428571429
Ealing,-7.142857142857143,2.0,38.57142857142857,-30.857142857142858,-30.0,6.0
Ealing,-7.142857142857143,1.1428571428571428,41.42857142857143,-30.285714285714285,-30.285714285714285,6.0
Ealing,-6.571428571428571,1.4285714285714286,45.142857142857146,-30.428571428571427,-30.0,6.0
Ealing,-6.142857142857143,1.4285714285714286,48.42857142857143,-30.428571428571427,-29.714285714285715,5.857142857142857
Ealing,-6.428571428571429,0.8571428571428571,46.714285714285715,-30.142857142857142,-29.714285714285715,5.857142857142857
Ealing,-6.0,1.1428571428571428,49.57142857142857,-30.285714285714285,-29.571428571428573,5.714285714285714
Ealing,-6.0,1.2857142857142858,50.57142857142857,-30.428571428571427,-29.428571428571427,5.714285714285714
Ealing,-6.285714285714286,1.1428571428571428,47.142857142857146,-31.285714285714285,-29.571428571428573,5.857142857142857
Ealing,-6.285714285714286,1.1428571428571428,45.714285714285715,-31.571428571428573,-29.714285714285715,5.857142857142857
Ealing,-6.714285714285714,0.5714285714285714,41.0,-31.428571428571427,-30.0,5.857142857142857
Ealing,-7.142857142857143,0.42857142857142855,39.714285714285715,-31.285714285714285,-30.142857142857142,6.0
Ealing,-7.142857142857143,0.5714285714285714,38.857142857142854,-31.285714285714285,-30.142857142857142,6.0
Ealing,-7.142857142857143,0.7142857142857143,37.714285714285715,-31.428571428571427,-30.142857142857142,6.142857142857143
Ealing,-7.0,0.42857142857142855,35.714285714285715,-31.428571428571427,-30.285714285714285,6.285714285714286
Ealing,-7.0,0.8571428571428571,35.57142857142857,-31.714285714285715,-30.285714285714285,6.142857142857143
Ealing,-7.0,0.7142857142857143,35.142857142857146,-31.857142857142858,-30.428571428571427,6.142857142857143
Ealing,-6.142857142857143,1.1428571428571428,41.714285714285715,-32.0,-31.428571428571427,6.285714285714286
Ealing,-5.714285714285714,0.8571428571428571,43.42857142857143,-32.285714285714285,-32.42857142857143,6.285714285714286
Ealing,-5.428571428571429,0.7142857142857143,45.0,-32.42857142857143,-33.42857142857143,6.428571428571429
Ealing,-4.714285714285714,0.5714285714285714,45.857142857142854,-32.42857142857143,-34.57142857142857,6.571428571428571
Ealing,-4.714285714285714,0.2857142857142857,44.57142857142857,-32.42857142857143,-35.57142857142857,6.714285714285714
Ealing,-4.857142857142857,0.42857142857142855,45.142857142857146,-31.428571428571427,-35.857142857142854,6.714285714285714
Ealing,-5.571428571428571,0.8571428571428571,40.57142857142857,-31.142857142857142,-36.0,6.857142857142857
Ealing,-6.142857142857143,1.1428571428571428,35.57142857142857,-31.142857142857142,-34.857142857142854,6.714285714285714
Ealing,-6.142857142857143,1.8571428571428572,34.285714285714285,-30.571428571428573,-33.57142857142857,6.571428571428571
Ealing,-6.285714285714286,2.4285714285714284,31.142857142857142,-30.142857142857142,-32.285714285714285,6.428571428571429
Ealing,-6.571428571428571,3.142857142857143,26.714285714285715,-29.714285714285715,-31.285714285714285,6.285714285714286
Ealing,-6.857142857142857,3.5714285714285716,27.714285714285715,-29.285714285714285,-30.285714285714285,6.142857142857143
Ealing,-7.285714285714286,3.4285714285714284,24.571428571428573,-29.714285714285715,-30.142857142857142,6.285714285714286
Ealing,-6.714285714285714,3.4285714285714284,27.285714285714285,-29.285714285714285,-30.0,6.142857142857143
Ealing,-6.857142857142857,3.0,26.714285714285715,-29.428571428571427,-29.714285714285715,6.142857142857143
Ealing,-7.285714285714286,2.4285714285714284,26.428571428571427,-29.857142857142858,-29.571428571428573,6.142857142857143
Ealing,-8.0,1.7142857142857142,23.428571428571427,-30.142857142857142,-29.428571428571427,6.142857142857143
Ealing,-8.571428571428571,0.8571428571428571,25.285714285714285,-30.142857142857142,-29.0,6.142857142857143
Ealing,-8.714285714285714,0.42857142857142855,22.857142857142858,-30.142857142857142,-28.714285714285715,6.142857142857143
Ealing,-8.285714285714286,0.2857142857142857,24.428571428571427,-30.428571428571427,-28.571428571428573,6.142857142857143
Ealing,-8.142857142857142,0.0,24.285714285714285,-31.0,-28.571428571428573,6.285714285714286
Ealing,-8.285714285714286,-0.14285714285714285,22.857142857142858,-30.714285714285715,-28.571428571428573,6.285714285714286
Ealing,-8.142857142857142,0.2857142857142857,21.857142857142858,-29.857142857142858,-28.571428571428573,6.285714285714286
Ealing,-7.714285714285714,0.8571428571428571,26.0,-29.571428571428573,-28.571428571428573,6.285714285714286
Ealing,-7.571428571428571,1.2857142857142858,26.142857142857142,-29.571428571428573,-28.571428571428573,6.285714285714286
Ealing,-7.428571428571429,2.0,28.285714285714285,-29.571428571428573,-28.571428571428573,6.285714285714286
Ealing,-7.714285714285714,1.8571428571428572,27.142857142857142,-29.428571428571427,-28.428571428571427,6.285714285714286
Ealing,-8.0,1.7142857142857142,25.571428571428573,-29.142857142857142,-28.285714285714285,6.285714285714286
Ealing,-7.857142857142857,1.8571428571428572,25.714285714285715,-29.285714285714285,-28.285714285714285,6.285714285714286
Ealing,-7.857142857142857,1.4285714285714286,25.428571428571427,-29.857142857142858,-28.142857142857142,6.285714285714286
Ealing,-8.142857142857142,1.1428571428571428,22.0,-30.285714285714285,-28.142857142857142,6.285714285714286
